Namespace(K=1, N=5, active_random=0, batch_size=100, batch_size_test=10, cuda=True, dataset='miniImagenet', dataset_root='pretrain', dec_lr=10000, decay_interval=10000, exp_name='minimagenet_N5_S1', iterations=40000, log_interval=20, lr=0.005, metric_network='gnn_iclr_nl', mode='train', momentum=0.5, save_interval=10000, seed=1, test_N_shots=1, test_N_way=5, test_interval=2000, test_samples=10000, train_N_shots=1, train_N_way=5, unlabeled_extra=0)
Batch size: 100
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2D(3, 64, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn1): BatchNorm2D(num_features=64, momentum=0.9, epsilon=1e-05)
  (conv2): Conv2D(64, 96, kernel_size=[3, 3], data_format=NCHW)
  (bn2): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
  (conv3): Conv2D(96, 128, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn3): BatchNorm2D(num_features=128, momentum=0.9, epsilon=1e-05)
  (drop_3): Dropout2D(p=0.4, data_format=NCHW)
  (conv4): Conv2D(128, 256, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn4): BatchNorm2D(num_features=256, momentum=0.9, epsilon=1e-05)
  (drop_4): Dropout2D(p=0.5, data_format=NCHW)
  (fc1): Linear(in_features=6400, out_features=128, dtype=float32)
  (bn_fc): BatchNorm1D(num_features=128, momentum=0.9, epsilon=1e-05, data_format=NCL)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layers): LayerDict(
      (layer_w0): Wcompute(
        (conv2d_1): Conv2D(133, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l0): Gconv(
        (fc): Linear(in_features=266, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
      (layer_w1): Wcompute(
        (conv2d_1): Conv2D(181, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l1): Gconv(
        (fc): Linear(in_features=362, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2D(229, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, dtype=float32)
    )
  )
)
Train Iter: 0	Loss_d_metric: 1.823996
Train Iter: 14660	Loss_d_metric: 0.904250
Train Iter: 14680	Loss_d_metric: 0.926932
Train Iter: 14700	Loss_d_metric: 0.925781
Train Iter: 14720	Loss_d_metric: 0.906161
Train Iter: 14740	Loss_d_metric: 0.921103
Train Iter: 14760	Loss_d_metric: 0.906722
Train Iter: 14780	Loss_d_metric: 0.878588
Train Iter: 14800	Loss_d_metric: 0.905370
Train Iter: 14820	Loss_d_metric: 0.889450
Train Iter: 14840	Loss_d_metric: 0.946741
Train Iter: 14860	Loss_d_metric: 0.912971
Train Iter: 14880	Loss_d_metric: 0.881998
Train Iter: 14900	Loss_d_metric: 0.904100
Train Iter: 14920	Loss_d_metric: 0.883316
Train Iter: 14940	Loss_d_metric: 0.898043
Train Iter: 14960	Loss_d_metric: 0.876213
Train Iter: 14980	Loss_d_metric: 0.914586
Train Iter: 15000	Loss_d_metric: 0.903068
Train Iter: 15020	Loss_d_metric: 0.908893
Train Iter: 15040	Loss_d_metric: 0.859089
Train Iter: 15060	Loss_d_metric: 0.888084
Train Iter: 15080	Loss_d_metric: 0.911451
Train Iter: 15100	Loss_d_metric: 0.859307
Train Iter: 15120	Loss_d_metric: 0.951780
Train Iter: 15140	Loss_d_metric: 0.897921
Train Iter: 15160	Loss_d_metric: 0.884632
Train Iter: 15180	Loss_d_metric: 0.881716
Train Iter: 15200	Loss_d_metric: 0.871934
Train Iter: 15220	Loss_d_metric: 0.931158
Train Iter: 15240	Loss_d_metric: 0.857454
Train Iter: 15260	Loss_d_metric: 0.903435
Train Iter: 15280	Loss_d_metric: 0.889526
Train Iter: 15300	Loss_d_metric: 0.912172
Train Iter: 15320	Loss_d_metric: 0.873023
Train Iter: 15340	Loss_d_metric: 0.926106
Train Iter: 15360	Loss_d_metric: 0.907120
Train Iter: 15380	Loss_d_metric: 0.892527
Train Iter: 15400	Loss_d_metric: 0.884182
Train Iter: 15420	Loss_d_metric: 0.884909
Train Iter: 15440	Loss_d_metric: 0.898707
Train Iter: 15460	Loss_d_metric: 0.860062
Train Iter: 15480	Loss_d_metric: 0.894657
Train Iter: 15500	Loss_d_metric: 0.903550
Train Iter: 15520	Loss_d_metric: 0.906973
Train Iter: 15540	Loss_d_metric: 0.911647
Train Iter: 15560	Loss_d_metric: 0.889425
Train Iter: 15580	Loss_d_metric: 0.894469
Train Iter: 15600	Loss_d_metric: 0.899492
Train Iter: 15620	Loss_d_metric: 0.869987
Train Iter: 15640	Loss_d_metric: 0.879073
Train Iter: 15660	Loss_d_metric: 0.893920
Train Iter: 15680	Loss_d_metric: 0.915467
Train Iter: 15700	Loss_d_metric: 0.901073
Train Iter: 15720	Loss_d_metric: 0.867688
Train Iter: 15740	Loss_d_metric: 0.928662
Train Iter: 15760	Loss_d_metric: 0.857809
Train Iter: 15780	Loss_d_metric: 0.871797
Train Iter: 15800	Loss_d_metric: 0.884862
Train Iter: 15820	Loss_d_metric: 0.881623
Train Iter: 15840	Loss_d_metric: 0.910700
Train Iter: 15860	Loss_d_metric: 0.901303
Train Iter: 15880	Loss_d_metric: 0.859169
Train Iter: 15900	Loss_d_metric: 0.895303
Train Iter: 15920	Loss_d_metric: 0.890576
Train Iter: 15940	Loss_d_metric: 0.824750
Train Iter: 15960	Loss_d_metric: 0.899012
Train Iter: 15980	Loss_d_metric: 0.893244

**** TESTING WITH val ***
490 correct from 1000 	Accuracy: 49.000%)
976 correct from 2000 	Accuracy: 48.800%)
1494 correct from 3000 	Accuracy: 49.800%)
1993 correct from 4000 	Accuracy: 49.825%)
2515 correct from 5000 	Accuracy: 50.300%)
3001 correct from 6000 	Accuracy: 50.017%)
3479 correct from 7000 	Accuracy: 49.700%)
3966 correct from 8000 	Accuracy: 49.575%)
4460 correct from 9000 	Accuracy: 49.556%)
4930 correct from 10000 	Accuracy: 49.300%)
5415 correct from 11000 	Accuracy: 49.227%)
5900 correct from 12000 	Accuracy: 49.167%)
6362 correct from 13000 	Accuracy: 48.938%)
6820 correct from 14000 	Accuracy: 48.714%)
7289 correct from 15000 	Accuracy: 48.593%)
7289 correct from 15000 	Accuracy: 48.593%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 16000	Loss_d_metric: 0.896037
Train Iter: 16020	Loss_d_metric: 0.898969
Train Iter: 16040	Loss_d_metric: 0.886865
Train Iter: 16060	Loss_d_metric: 0.874843
Train Iter: 16080	Loss_d_metric: 0.851619
Train Iter: 16100	Loss_d_metric: 0.881508
Train Iter: 16120	Loss_d_metric: 0.876023
Train Iter: 16140	Loss_d_metric: 0.867130
Train Iter: 16160	Loss_d_metric: 0.847132
Train Iter: 16180	Loss_d_metric: 0.865469
Train Iter: 16200	Loss_d_metric: 0.897643
Train Iter: 16220	Loss_d_metric: 0.891458
Train Iter: 16240	Loss_d_metric: 0.867096
Train Iter: 16260	Loss_d_metric: 0.847701
Train Iter: 16280	Loss_d_metric: 0.871539
Train Iter: 16300	Loss_d_metric: 0.847550
Train Iter: 16320	Loss_d_metric: 0.885072
Train Iter: 16340	Loss_d_metric: 0.878710
Train Iter: 16360	Loss_d_metric: 0.823862
Train Iter: 16380	Loss_d_metric: 0.868277
Train Iter: 16400	Loss_d_metric: 0.859168
Train Iter: 16420	Loss_d_metric: 0.881846
Train Iter: 16440	Loss_d_metric: 0.876182
Train Iter: 16460	Loss_d_metric: 0.899937
Train Iter: 16480	Loss_d_metric: 0.893285
Train Iter: 16500	Loss_d_metric: 0.875321
Train Iter: 16520	Loss_d_metric: 0.845930
Train Iter: 16540	Loss_d_metric: 0.865445
Train Iter: 16560	Loss_d_metric: 0.833963
Train Iter: 16580	Loss_d_metric: 0.883757
Train Iter: 16600	Loss_d_metric: 0.862809
Train Iter: 16620	Loss_d_metric: 0.882860
Train Iter: 16640	Loss_d_metric: 0.876944
Train Iter: 16660	Loss_d_metric: 0.869802
Train Iter: 16680	Loss_d_metric: 0.845581
Train Iter: 16700	Loss_d_metric: 0.852201
Train Iter: 16720	Loss_d_metric: 0.883224
Train Iter: 16740	Loss_d_metric: 0.852107
Train Iter: 16760	Loss_d_metric: 0.868320
Train Iter: 16780	Loss_d_metric: 0.903830
Train Iter: 16800	Loss_d_metric: 0.838389
Train Iter: 16820	Loss_d_metric: 0.884322
Train Iter: 16840	Loss_d_metric: 0.881646
Train Iter: 16860	Loss_d_metric: 0.880885
Train Iter: 16880	Loss_d_metric: 0.817802
Train Iter: 16900	Loss_d_metric: 0.867517
Train Iter: 16920	Loss_d_metric: 0.855668
Train Iter: 16940	Loss_d_metric: 0.841559
Train Iter: 16960	Loss_d_metric: 0.844226
Train Iter: 16980	Loss_d_metric: 0.871719
Train Iter: 17000	Loss_d_metric: 0.851376
Train Iter: 17020	Loss_d_metric: 0.857349
Train Iter: 17040	Loss_d_metric: 0.877360
Train Iter: 17060	Loss_d_metric: 0.843590
Train Iter: 17080	Loss_d_metric: 0.869412
Train Iter: 17100	Loss_d_metric: 0.890488
Train Iter: 17120	Loss_d_metric: 0.895156
Train Iter: 17140	Loss_d_metric: 0.876306
Train Iter: 17160	Loss_d_metric: 0.861163
Train Iter: 17180	Loss_d_metric: 0.834356
Train Iter: 17200	Loss_d_metric: 0.824507
Train Iter: 17220	Loss_d_metric: 0.856707
Train Iter: 17240	Loss_d_metric: 0.860348
Train Iter: 17260	Loss_d_metric: 0.882416
Train Iter: 17280	Loss_d_metric: 0.854404
Train Iter: 17300	Loss_d_metric: 0.851697
Train Iter: 17320	Loss_d_metric: 0.857709
Train Iter: 17340	Loss_d_metric: 0.877340
Train Iter: 17360	Loss_d_metric: 0.875585
Train Iter: 17380	Loss_d_metric: 0.801985
Train Iter: 17400	Loss_d_metric: 0.849617
Train Iter: 17420	Loss_d_metric: 0.877867
Train Iter: 17440	Loss_d_metric: 0.859507
Train Iter: 17460	Loss_d_metric: 0.861560
Train Iter: 17480	Loss_d_metric: 0.835387
Train Iter: 17500	Loss_d_metric: 0.875719
Train Iter: 17520	Loss_d_metric: 0.852593
Train Iter: 17540	Loss_d_metric: 0.879690
Train Iter: 17560	Loss_d_metric: 0.836249
Train Iter: 17580	Loss_d_metric: 0.847074
Train Iter: 17600	Loss_d_metric: 0.846422
Train Iter: 17620	Loss_d_metric: 0.867468
Train Iter: 17640	Loss_d_metric: 0.819412
Train Iter: 17660	Loss_d_metric: 0.863453
Train Iter: 17680	Loss_d_metric: 0.851141
Train Iter: 17700	Loss_d_metric: 0.879182
Train Iter: 17720	Loss_d_metric: 0.845279
Train Iter: 17740	Loss_d_metric: 0.833776
Train Iter: 17760	Loss_d_metric: 0.838119
Train Iter: 17780	Loss_d_metric: 0.850874
Train Iter: 17800	Loss_d_metric: 0.841768
Train Iter: 17820	Loss_d_metric: 0.871007
Train Iter: 17840	Loss_d_metric: 0.836256
Train Iter: 17860	Loss_d_metric: 0.855058
Train Iter: 17880	Loss_d_metric: 0.862698
Train Iter: 17900	Loss_d_metric: 0.860021
Train Iter: 17920	Loss_d_metric: 0.855095
Train Iter: 17940	Loss_d_metric: 0.860842
Train Iter: 17960	Loss_d_metric: 0.856053
Train Iter: 17980	Loss_d_metric: 0.838752

**** TESTING WITH val ***
494 correct from 1000 	Accuracy: 49.400%)
1006 correct from 2000 	Accuracy: 50.300%)
1507 correct from 3000 	Accuracy: 50.233%)
1969 correct from 4000 	Accuracy: 49.225%)
2491 correct from 5000 	Accuracy: 49.820%)
2969 correct from 6000 	Accuracy: 49.483%)
3502 correct from 7000 	Accuracy: 50.029%)
4010 correct from 8000 	Accuracy: 50.125%)
4474 correct from 9000 	Accuracy: 49.711%)
4965 correct from 10000 	Accuracy: 49.650%)
5452 correct from 11000 	Accuracy: 49.564%)
5938 correct from 12000 	Accuracy: 49.483%)
6437 correct from 13000 	Accuracy: 49.515%)
6911 correct from 14000 	Accuracy: 49.364%)
7383 correct from 15000 	Accuracy: 49.220%)
7383 correct from 15000 	Accuracy: 49.220%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 18000	Loss_d_metric: 0.843832
Train Iter: 18020	Loss_d_metric: 0.815479
Train Iter: 18040	Loss_d_metric: 0.839127
Train Iter: 18060	Loss_d_metric: 0.849867
Train Iter: 18080	Loss_d_metric: 0.857351
Train Iter: 18100	Loss_d_metric: 0.828537
Train Iter: 18120	Loss_d_metric: 0.819520
Train Iter: 18140	Loss_d_metric: 0.873535
Train Iter: 18160	Loss_d_metric: 0.878395
Train Iter: 18180	Loss_d_metric: 0.828326
Train Iter: 18200	Loss_d_metric: 0.830660
Train Iter: 18220	Loss_d_metric: 0.834797
Train Iter: 18240	Loss_d_metric: 0.833405
Train Iter: 18260	Loss_d_metric: 0.805166
Train Iter: 18280	Loss_d_metric: 0.780126
Train Iter: 18300	Loss_d_metric: 0.848040
Train Iter: 18320	Loss_d_metric: 0.855049
Train Iter: 18340	Loss_d_metric: 0.841379
Train Iter: 18360	Loss_d_metric: 0.831322
Train Iter: 18380	Loss_d_metric: 0.861115
Train Iter: 18400	Loss_d_metric: 0.815542
Train Iter: 18420	Loss_d_metric: 0.800723
Train Iter: 18440	Loss_d_metric: 0.844577
Train Iter: 18460	Loss_d_metric: 0.836348
Train Iter: 18480	Loss_d_metric: 0.811612
Train Iter: 18500	Loss_d_metric: 0.844906
Train Iter: 18520	Loss_d_metric: 0.888057
Train Iter: 18540	Loss_d_metric: 0.822651
Train Iter: 18560	Loss_d_metric: 0.836511
Train Iter: 18580	Loss_d_metric: 0.836075
Train Iter: 18600	Loss_d_metric: 0.819407
Train Iter: 18620	Loss_d_metric: 0.851797
Train Iter: 18640	Loss_d_metric: 0.830880
Train Iter: 18660	Loss_d_metric: 0.815834
Train Iter: 18680	Loss_d_metric: 0.807658
Train Iter: 18700	Loss_d_metric: 0.792458
Train Iter: 18720	Loss_d_metric: 0.792515
Train Iter: 18740	Loss_d_metric: 0.791751
Train Iter: 18760	Loss_d_metric: 0.826149
Train Iter: 18780	Loss_d_metric: 0.833719
Train Iter: 18800	Loss_d_metric: 0.813329
Train Iter: 18820	Loss_d_metric: 0.846423
Train Iter: 18840	Loss_d_metric: 0.821848
Train Iter: 18860	Loss_d_metric: 0.822598
Train Iter: 18880	Loss_d_metric: 0.835710
Train Iter: 18900	Loss_d_metric: 0.838279
Train Iter: 18920	Loss_d_metric: 0.786584
Train Iter: 18940	Loss_d_metric: 0.840741
Train Iter: 18960	Loss_d_metric: 0.797149
Train Iter: 18980	Loss_d_metric: 0.791583
Train Iter: 19000	Loss_d_metric: 0.869705
Train Iter: 19020	Loss_d_metric: 0.847005
Train Iter: 19040	Loss_d_metric: 0.828936
Train Iter: 19060	Loss_d_metric: 0.794660
Train Iter: 19080	Loss_d_metric: 0.833202
Train Iter: 19100	Loss_d_metric: 0.800990
Train Iter: 19120	Loss_d_metric: 0.812476
Train Iter: 19140	Loss_d_metric: 0.814072
Train Iter: 19160	Loss_d_metric: 0.825670
Train Iter: 19180	Loss_d_metric: 0.809631
Train Iter: 19200	Loss_d_metric: 0.818407
Train Iter: 19220	Loss_d_metric: 0.802933
Train Iter: 19240	Loss_d_metric: 0.822672
Train Iter: 19260	Loss_d_metric: 0.829851
Train Iter: 19280	Loss_d_metric: 0.830568
Train Iter: 19300	Loss_d_metric: 0.807905
Train Iter: 19320	Loss_d_metric: 0.790195
Train Iter: 19340	Loss_d_metric: 0.816835
Train Iter: 19360	Loss_d_metric: 0.802205
Train Iter: 19380	Loss_d_metric: 0.834511
Train Iter: 19400	Loss_d_metric: 0.811434
Train Iter: 19420	Loss_d_metric: 0.805186
Train Iter: 19440	Loss_d_metric: 0.810926
Train Iter: 19460	Loss_d_metric: 0.797814
Train Iter: 19480	Loss_d_metric: 0.834700
Train Iter: 19500	Loss_d_metric: 0.818668
Train Iter: 19520	Loss_d_metric: 0.809432
Train Iter: 19540	Loss_d_metric: 0.806634
Train Iter: 19560	Loss_d_metric: 0.834323
Train Iter: 19580	Loss_d_metric: 0.806567
Train Iter: 19600	Loss_d_metric: 0.791474
Train Iter: 19620	Loss_d_metric: 0.805544
Train Iter: 19640	Loss_d_metric: 0.807083
Train Iter: 19660	Loss_d_metric: 0.796990
Train Iter: 19680	Loss_d_metric: 0.810917
Train Iter: 19700	Loss_d_metric: 0.870799
Train Iter: 19720	Loss_d_metric: 0.822724
Train Iter: 19740	Loss_d_metric: 0.821278
Train Iter: 19760	Loss_d_metric: 0.789801
Train Iter: 19780	Loss_d_metric: 0.824419
Train Iter: 19800	Loss_d_metric: 0.760896
Train Iter: 19820	Loss_d_metric: 0.812011
Train Iter: 19840	Loss_d_metric: 0.822077
Train Iter: 19860	Loss_d_metric: 0.840176
Train Iter: 19880	Loss_d_metric: 0.774499
Train Iter: 19900	Loss_d_metric: 0.855781
Train Iter: 19920	Loss_d_metric: 0.816600
Train Iter: 19940	Loss_d_metric: 0.807964
Train Iter: 19960	Loss_d_metric: 0.778340
Train Iter: 19980	Loss_d_metric: 0.793740

**** TESTING WITH val ***
483 correct from 1000 	Accuracy: 48.300%)
971 correct from 2000 	Accuracy: 48.550%)
1475 correct from 3000 	Accuracy: 49.167%)
1954 correct from 4000 	Accuracy: 48.850%)
2441 correct from 5000 	Accuracy: 48.820%)
2939 correct from 6000 	Accuracy: 48.983%)
3445 correct from 7000 	Accuracy: 49.214%)
3946 correct from 8000 	Accuracy: 49.325%)
4425 correct from 9000 	Accuracy: 49.167%)
4906 correct from 10000 	Accuracy: 49.060%)
5385 correct from 11000 	Accuracy: 48.955%)
5864 correct from 12000 	Accuracy: 48.867%)
6356 correct from 13000 	Accuracy: 48.892%)
6835 correct from 14000 	Accuracy: 48.821%)
7339 correct from 15000 	Accuracy: 48.927%)
7339 correct from 15000 	Accuracy: 48.927%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 20000	Loss_d_metric: 0.797071
Train Iter: 20020	Loss_d_metric: 0.790709
Train Iter: 20040	Loss_d_metric: 0.816297
Train Iter: 20060	Loss_d_metric: 0.771298
Train Iter: 20080	Loss_d_metric: 0.789001
Train Iter: 20100	Loss_d_metric: 0.819656
Train Iter: 20120	Loss_d_metric: 0.789452
Train Iter: 20140	Loss_d_metric: 0.802412
Train Iter: 20160	Loss_d_metric: 0.831293
Train Iter: 20180	Loss_d_metric: 0.823023
Train Iter: 20200	Loss_d_metric: 0.799636
Train Iter: 20220	Loss_d_metric: 0.770299
Train Iter: 20240	Loss_d_metric: 0.796760
Train Iter: 20260	Loss_d_metric: 0.804490
Train Iter: 20280	Loss_d_metric: 0.791240
Train Iter: 20300	Loss_d_metric: 0.826447
Train Iter: 20320	Loss_d_metric: 0.808144
Train Iter: 20340	Loss_d_metric: 0.831904
Train Iter: 20360	Loss_d_metric: 0.815842
Train Iter: 20380	Loss_d_metric: 0.794165
Train Iter: 20400	Loss_d_metric: 0.807591
Train Iter: 20420	Loss_d_metric: 0.807656
Train Iter: 20440	Loss_d_metric: 0.792517
Train Iter: 20460	Loss_d_metric: 0.797591
Train Iter: 20480	Loss_d_metric: 0.786041
Train Iter: 20500	Loss_d_metric: 0.801787
Train Iter: 20520	Loss_d_metric: 0.771590
Train Iter: 20540	Loss_d_metric: 0.754981
Train Iter: 20560	Loss_d_metric: 0.768190
Train Iter: 20580	Loss_d_metric: 0.801875
Train Iter: 20600	Loss_d_metric: 0.783305
Train Iter: 20620	Loss_d_metric: 0.792225
Train Iter: 20640	Loss_d_metric: 0.786348
Train Iter: 20660	Loss_d_metric: 0.804108
Train Iter: 20680	Loss_d_metric: 0.766878
Train Iter: 20700	Loss_d_metric: 0.788741
Train Iter: 20720	Loss_d_metric: 0.775786
Train Iter: 20740	Loss_d_metric: 0.801701
Train Iter: 20760	Loss_d_metric: 0.801591
Train Iter: 20780	Loss_d_metric: 0.784066
Train Iter: 20800	Loss_d_metric: 0.822583
Train Iter: 20820	Loss_d_metric: 0.796118
Train Iter: 20840	Loss_d_metric: 0.803947
Train Iter: 20860	Loss_d_metric: 0.778960
Train Iter: 20880	Loss_d_metric: 0.781764
Train Iter: 20900	Loss_d_metric: 0.818825
Train Iter: 20920	Loss_d_metric: 0.782892
Train Iter: 20940	Loss_d_metric: 0.773841
Train Iter: 20960	Loss_d_metric: 0.773690
Train Iter: 20980	Loss_d_metric: 0.810462
Train Iter: 21000	Loss_d_metric: 0.774890
Train Iter: 21020	Loss_d_metric: 0.819512
Train Iter: 21040	Loss_d_metric: 0.771610
Train Iter: 21060	Loss_d_metric: 0.808167
Train Iter: 21080	Loss_d_metric: 0.789638
Train Iter: 21100	Loss_d_metric: 0.791676
Train Iter: 21120	Loss_d_metric: 0.784738
Train Iter: 21140	Loss_d_metric: 0.758458
Train Iter: 21160	Loss_d_metric: 0.768082
Train Iter: 21180	Loss_d_metric: 0.737778
Train Iter: 21200	Loss_d_metric: 0.753426
Train Iter: 21220	Loss_d_metric: 0.812494
Train Iter: 21240	Loss_d_metric: 0.821016
Train Iter: 21260	Loss_d_metric: 0.782710
Train Iter: 21280	Loss_d_metric: 0.773725
Train Iter: 21300	Loss_d_metric: 0.793157
Train Iter: 21320	Loss_d_metric: 0.783107
Train Iter: 21340	Loss_d_metric: 0.780580
Train Iter: 21360	Loss_d_metric: 0.765566
Train Iter: 21380	Loss_d_metric: 0.779388
Train Iter: 21400	Loss_d_metric: 0.798735
Train Iter: 21420	Loss_d_metric: 0.782870
Train Iter: 21440	Loss_d_metric: 0.841648
Train Iter: 21460	Loss_d_metric: 0.803138
Train Iter: 21480	Loss_d_metric: 0.764970
Train Iter: 21500	Loss_d_metric: 0.763505
Train Iter: 21520	Loss_d_metric: 0.785556
Train Iter: 21540	Loss_d_metric: 0.767036
Train Iter: 21560	Loss_d_metric: 0.783099
Train Iter: 21580	Loss_d_metric: 0.779422
Train Iter: 21600	Loss_d_metric: 0.784835
Train Iter: 21620	Loss_d_metric: 0.776264
Train Iter: 21640	Loss_d_metric: 0.780441
Train Iter: 21660	Loss_d_metric: 0.828090
Train Iter: 21680	Loss_d_metric: 0.806143
Train Iter: 21700	Loss_d_metric: 0.794343
Train Iter: 21720	Loss_d_metric: 0.764644
Train Iter: 21740	Loss_d_metric: 0.772001
Train Iter: 21760	Loss_d_metric: 0.734563
Train Iter: 21780	Loss_d_metric: 0.789623
Train Iter: 21800	Loss_d_metric: 0.795793
Train Iter: 21820	Loss_d_metric: 0.744804
Train Iter: 21840	Loss_d_metric: 0.770504
Train Iter: 21860	Loss_d_metric: 0.808568
Train Iter: 21880	Loss_d_metric: 0.781838
Train Iter: 21900	Loss_d_metric: 0.801772
Train Iter: 21920	Loss_d_metric: 0.783869
Train Iter: 21940	Loss_d_metric: 0.776773
Train Iter: 21960	Loss_d_metric: 0.801593
Train Iter: 21980	Loss_d_metric: 0.805044

**** TESTING WITH val ***
471 correct from 1000 	Accuracy: 47.100%)
976 correct from 2000 	Accuracy: 48.800%)
1474 correct from 3000 	Accuracy: 49.133%)
1960 correct from 4000 	Accuracy: 49.000%)
2441 correct from 5000 	Accuracy: 48.820%)
2929 correct from 6000 	Accuracy: 48.817%)
3423 correct from 7000 	Accuracy: 48.900%)
3916 correct from 8000 	Accuracy: 48.950%)
4431 correct from 9000 	Accuracy: 49.233%)
4923 correct from 10000 	Accuracy: 49.230%)
5415 correct from 11000 	Accuracy: 49.227%)
5922 correct from 12000 	Accuracy: 49.350%)
6417 correct from 13000 	Accuracy: 49.362%)
6917 correct from 14000 	Accuracy: 49.407%)
7395 correct from 15000 	Accuracy: 49.300%)
7395 correct from 15000 	Accuracy: 49.300%)
*** TEST FINISHED ***

Best test accuracy 49.5733 

Train Iter: 22000	Loss_d_metric: 0.754563
Train Iter: 22020	Loss_d_metric: 0.777756
Train Iter: 22040	Loss_d_metric: 0.759778
Train Iter: 22060	Loss_d_metric: 0.765958
Train Iter: 22080	Loss_d_metric: 0.779341
Train Iter: 22100	Loss_d_metric: 0.742119
Train Iter: 22120	Loss_d_metric: 0.779657
Train Iter: 22140	Loss_d_metric: 0.771307
Train Iter: 22160	Loss_d_metric: 0.756245
Train Iter: 22180	Loss_d_metric: 0.761570
Train Iter: 22200	Loss_d_metric: 0.755180
Train Iter: 22220	Loss_d_metric: 0.778722
Train Iter: 22240	Loss_d_metric: 0.764113
Train Iter: 22260	Loss_d_metric: 0.762199
Train Iter: 22280	Loss_d_metric: 0.733418
Train Iter: 22300	Loss_d_metric: 0.768697
Train Iter: 22320	Loss_d_metric: 0.774656
Train Iter: 22340	Loss_d_metric: 0.807990
Train Iter: 22360	Loss_d_metric: 0.771966
Train Iter: 22380	Loss_d_metric: 0.743710
Train Iter: 22400	Loss_d_metric: 0.791438
Train Iter: 22420	Loss_d_metric: 0.770154
Train Iter: 22440	Loss_d_metric: 0.764819
Train Iter: 22460	Loss_d_metric: 0.744888
Train Iter: 22480	Loss_d_metric: 0.794732
Train Iter: 22500	Loss_d_metric: 0.794419
Train Iter: 22520	Loss_d_metric: 0.763810
Train Iter: 22540	Loss_d_metric: 0.727374
Train Iter: 22560	Loss_d_metric: 0.724674
Train Iter: 22580	Loss_d_metric: 0.760568
Train Iter: 22600	Loss_d_metric: 0.761284
Train Iter: 22620	Loss_d_metric: 0.773676
Train Iter: 22640	Loss_d_metric: 0.789005
Train Iter: 22660	Loss_d_metric: 0.791521
Train Iter: 22680	Loss_d_metric: 0.758023
