Namespace(K=5, N=5, active_random=0, batch_size=40, batch_size_test=10, cuda=True, dataset='miniImagenet', dataset_root='pretrain', dec_lr=10000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=90000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', mode='train', momentum=0.5, save_interval=10000, seed=1, test_N_shots=5, test_N_way=5, test_interval=2000, test_samples=10000, train_N_shots=5, train_N_way=5, unlabeled_extra=0)
Batch size: 40
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2D(3, 64, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn1): BatchNorm2D(num_features=64, momentum=0.9, epsilon=1e-05)
  (conv2): Conv2D(64, 96, kernel_size=[3, 3], data_format=NCHW)
  (bn2): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
  (conv3): Conv2D(96, 128, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn3): BatchNorm2D(num_features=128, momentum=0.9, epsilon=1e-05)
  (drop_3): Dropout2D(p=0.4, data_format=NCHW)
  (conv4): Conv2D(128, 256, kernel_size=[3, 3], padding=1, data_format=NCHW)
  (bn4): BatchNorm2D(num_features=256, momentum=0.9, epsilon=1e-05)
  (drop_4): Dropout2D(p=0.5, data_format=NCHW)
  (fc1): Linear(in_features=6400, out_features=128, dtype=float32)
  (bn_fc): BatchNorm1D(num_features=128, momentum=0.9, epsilon=1e-05, data_format=NCL)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layers): LayerDict(
      (layer_w0): Wcompute(
        (conv2d_1): Conv2D(133, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l0): Gconv(
        (fc): Linear(in_features=266, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
      (layer_w1): Wcompute(
        (conv2d_1): Conv2D(181, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
        (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
        (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
        (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
        (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
      )
      (layer_l1): Gconv(
        (fc): Linear(in_features=362, out_features=48, dtype=float32)
        (bn): BatchNorm1D(num_features=48, momentum=0.9, epsilon=1e-05, data_format=NCL)
      )
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2D(229, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_1): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_2): Conv2D(192, 192, kernel_size=[1, 1], data_format=NCHW)
      (bn_2): BatchNorm2D(num_features=192, momentum=0.9, epsilon=1e-05)
      (conv2d_3): Conv2D(192, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_3): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_4): Conv2D(96, 96, kernel_size=[1, 1], data_format=NCHW)
      (bn_4): BatchNorm2D(num_features=96, momentum=0.9, epsilon=1e-05)
      (conv2d_last): Conv2D(96, 1, kernel_size=[1, 1], data_format=NCHW)
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, dtype=float32)
    )
  )
)
Train Iter: 0	Loss_d_metric: 2.222953
5193 correct from 8000 	Accuracy: 64.912%)
5867 correct from 9000 	Accuracy: 65.189%)
6502 correct from 10000 	Accuracy: 65.020%)
7160 correct from 11000 	Accuracy: 65.091%)
7826 correct from 12000 	Accuracy: 65.217%)
8468 correct from 13000 	Accuracy: 65.138%)
9108 correct from 14000 	Accuracy: 65.057%)
9741 correct from 15000 	Accuracy: 64.940%)
9741 correct from 15000 	Accuracy: 64.940%)
*** TEST FINISHED ***

Best test accuracy 64.9400 

Train Iter: 46000	Loss_d_metric: 0.494176
Train Iter: 46020	Loss_d_metric: 0.510330
Train Iter: 46040	Loss_d_metric: 0.501723
Train Iter: 46060	Loss_d_metric: 0.488960
Train Iter: 46080	Loss_d_metric: 0.471873
Train Iter: 46100	Loss_d_metric: 0.453105
Train Iter: 46120	Loss_d_metric: 0.471534
Train Iter: 46140	Loss_d_metric: 0.450112
Train Iter: 46160	Loss_d_metric: 0.476771
Train Iter: 46180	Loss_d_metric: 0.510861
Train Iter: 46200	Loss_d_metric: 0.512510
Train Iter: 46220	Loss_d_metric: 0.494423
Train Iter: 46240	Loss_d_metric: 0.503057
Train Iter: 46260	Loss_d_metric: 0.479145
Train Iter: 46280	Loss_d_metric: 0.509143
Train Iter: 46300	Loss_d_metric: 0.476055
Train Iter: 46320	Loss_d_metric: 0.488059
Train Iter: 46340	Loss_d_metric: 0.487610
Train Iter: 46360	Loss_d_metric: 0.502988
Train Iter: 46380	Loss_d_metric: 0.494323
Train Iter: 46400	Loss_d_metric: 0.485272
Train Iter: 46420	Loss_d_metric: 0.448422
Train Iter: 46440	Loss_d_metric: 0.486249
Train Iter: 46460	Loss_d_metric: 0.421651
Train Iter: 46480	Loss_d_metric: 0.489945
Train Iter: 46500	Loss_d_metric: 0.516058
Train Iter: 46520	Loss_d_metric: 0.496058
Train Iter: 46540	Loss_d_metric: 0.443950
Train Iter: 46560	Loss_d_metric: 0.524164
Train Iter: 46580	Loss_d_metric: 0.505922
Train Iter: 46600	Loss_d_metric: 0.516068
Train Iter: 46620	Loss_d_metric: 0.440450
Train Iter: 46640	Loss_d_metric: 0.533814
Train Iter: 46660	Loss_d_metric: 0.448321
Train Iter: 46680	Loss_d_metric: 0.465467
Train Iter: 46700	Loss_d_metric: 0.472348
Train Iter: 46720	Loss_d_metric: 0.488705
Train Iter: 46740	Loss_d_metric: 0.463817
Train Iter: 46760	Loss_d_metric: 0.460883
Train Iter: 46780	Loss_d_metric: 0.473492
Train Iter: 46800	Loss_d_metric: 0.511352
Train Iter: 46820	Loss_d_metric: 0.522441
Train Iter: 46840	Loss_d_metric: 0.508510
Train Iter: 46860	Loss_d_metric: 0.496907
Train Iter: 46880	Loss_d_metric: 0.523014
Train Iter: 46900	Loss_d_metric: 0.467099
Train Iter: 46920	Loss_d_metric: 0.458495
Train Iter: 46940	Loss_d_metric: 0.505253
Train Iter: 46960	Loss_d_metric: 0.467250
Train Iter: 46980	Loss_d_metric: 0.462363
Train Iter: 47000	Loss_d_metric: 0.516395
Train Iter: 47020	Loss_d_metric: 0.492902
Train Iter: 47040	Loss_d_metric: 0.489462
Train Iter: 47060	Loss_d_metric: 0.455150
Train Iter: 47080	Loss_d_metric: 0.463356
Train Iter: 47100	Loss_d_metric: 0.445977
Train Iter: 47120	Loss_d_metric: 0.489242
Train Iter: 47140	Loss_d_metric: 0.498811
Train Iter: 47160	Loss_d_metric: 0.507267
Train Iter: 47180	Loss_d_metric: 0.468951
Train Iter: 47200	Loss_d_metric: 0.503293
Train Iter: 47220	Loss_d_metric: 0.447685
Train Iter: 47240	Loss_d_metric: 0.447990
Train Iter: 47260	Loss_d_metric: 0.518231
Train Iter: 47280	Loss_d_metric: 0.509281
Train Iter: 47300	Loss_d_metric: 0.472536
Train Iter: 47320	Loss_d_metric: 0.512330
Train Iter: 47340	Loss_d_metric: 0.468587
Train Iter: 47360	Loss_d_metric: 0.520619
Train Iter: 47380	Loss_d_metric: 0.507270
Train Iter: 47400	Loss_d_metric: 0.473902
Train Iter: 47420	Loss_d_metric: 0.548016
Train Iter: 47440	Loss_d_metric: 0.511074
Train Iter: 47460	Loss_d_metric: 0.474369
Train Iter: 47480	Loss_d_metric: 0.480429
Train Iter: 47500	Loss_d_metric: 0.497897
Train Iter: 47520	Loss_d_metric: 0.477680
Train Iter: 47540	Loss_d_metric: 0.488928
Train Iter: 47560	Loss_d_metric: 0.525626
Train Iter: 47580	Loss_d_metric: 0.461268
Train Iter: 47600	Loss_d_metric: 0.463688
Train Iter: 47620	Loss_d_metric: 0.504350
Train Iter: 47640	Loss_d_metric: 0.515824
Train Iter: 47660	Loss_d_metric: 0.521985
Train Iter: 47680	Loss_d_metric: 0.442727
Train Iter: 47700	Loss_d_metric: 0.548807
Train Iter: 47720	Loss_d_metric: 0.478319
Train Iter: 47740	Loss_d_metric: 0.545722
Train Iter: 47760	Loss_d_metric: 0.510128
Train Iter: 47780	Loss_d_metric: 0.468934
Train Iter: 47800	Loss_d_metric: 0.462389
Train Iter: 47820	Loss_d_metric: 0.467267
Train Iter: 47840	Loss_d_metric: 0.499835
Train Iter: 47860	Loss_d_metric: 0.476573
Train Iter: 47880	Loss_d_metric: 0.468506
Train Iter: 47900	Loss_d_metric: 0.497006
Train Iter: 47920	Loss_d_metric: 0.487638
Train Iter: 47940	Loss_d_metric: 0.512534
Train Iter: 47960	Loss_d_metric: 0.479985
Train Iter: 47980	Loss_d_metric: 0.469604

**** TESTING WITH val ***
616 correct from 1000 	Accuracy: 61.600%)
1253 correct from 2000 	Accuracy: 62.650%)
1903 correct from 3000 	Accuracy: 63.433%)
2523 correct from 4000 	Accuracy: 63.075%)
3187 correct from 5000 	Accuracy: 63.740%)
3852 correct from 6000 	Accuracy: 64.200%)
4498 correct from 7000 	Accuracy: 64.257%)
5124 correct from 8000 	Accuracy: 64.050%)
5756 correct from 9000 	Accuracy: 63.956%)
6387 correct from 10000 	Accuracy: 63.870%)
7015 correct from 11000 	Accuracy: 63.773%)
7663 correct from 12000 	Accuracy: 63.858%)
8319 correct from 13000 	Accuracy: 63.992%)
8936 correct from 14000 	Accuracy: 63.829%)
9587 correct from 15000 	Accuracy: 63.913%)
9587 correct from 15000 	Accuracy: 63.913%)
*** TEST FINISHED ***

Best test accuracy 64.9400 

Train Iter: 48000	Loss_d_metric: 0.520982
Train Iter: 48020	Loss_d_metric: 0.411458
Train Iter: 48040	Loss_d_metric: 0.532028
Train Iter: 48060	Loss_d_metric: 0.436997
Train Iter: 48080	Loss_d_metric: 0.539804
Train Iter: 48100	Loss_d_metric: 0.479930
Train Iter: 48120	Loss_d_metric: 0.483573
Train Iter: 48140	Loss_d_metric: 0.512176
Train Iter: 48160	Loss_d_metric: 0.479603
Train Iter: 48180	Loss_d_metric: 0.453096
Train Iter: 48200	Loss_d_metric: 0.433210
Train Iter: 48220	Loss_d_metric: 0.434414
Train Iter: 48240	Loss_d_metric: 0.510692
Train Iter: 48260	Loss_d_metric: 0.466488
Train Iter: 48280	Loss_d_metric: 0.494283
Train Iter: 48300	Loss_d_metric: 0.482799
Train Iter: 48320	Loss_d_metric: 0.484272
Train Iter: 48340	Loss_d_metric: 0.480186
Train Iter: 48360	Loss_d_metric: 0.482600
Train Iter: 48380	Loss_d_metric: 0.503840
Train Iter: 48400	Loss_d_metric: 0.482319
Train Iter: 48420	Loss_d_metric: 0.472170
Train Iter: 48440	Loss_d_metric: 0.488581
Train Iter: 48460	Loss_d_metric: 0.480881
Train Iter: 48480	Loss_d_metric: 0.464386
Train Iter: 48500	Loss_d_metric: 0.427805
Train Iter: 48520	Loss_d_metric: 0.441122
Train Iter: 48540	Loss_d_metric: 0.461132
Train Iter: 48560	Loss_d_metric: 0.440223
Train Iter: 48580	Loss_d_metric: 0.464195
Train Iter: 48600	Loss_d_metric: 0.465301
Train Iter: 48620	Loss_d_metric: 0.509529
Train Iter: 48640	Loss_d_metric: 0.510797
Train Iter: 48660	Loss_d_metric: 0.543897
Train Iter: 48680	Loss_d_metric: 0.499559
Train Iter: 48700	Loss_d_metric: 0.477282
Train Iter: 48720	Loss_d_metric: 0.486287
Train Iter: 48740	Loss_d_metric: 0.473635
Train Iter: 48760	Loss_d_metric: 0.477827
Train Iter: 48780	Loss_d_metric: 0.513380
Train Iter: 48800	Loss_d_metric: 0.487154
Train Iter: 48820	Loss_d_metric: 0.452203
Train Iter: 48840	Loss_d_metric: 0.446660
Train Iter: 48860	Loss_d_metric: 0.443008
Train Iter: 48880	Loss_d_metric: 0.489744
Train Iter: 48900	Loss_d_metric: 0.494643
Train Iter: 48920	Loss_d_metric: 0.468880
Train Iter: 48940	Loss_d_metric: 0.425601
Train Iter: 48960	Loss_d_metric: 0.456788
Train Iter: 48980	Loss_d_metric: 0.435022
Train Iter: 49000	Loss_d_metric: 0.475537
Train Iter: 49020	Loss_d_metric: 0.448730
Train Iter: 49040	Loss_d_metric: 0.524725
Train Iter: 49060	Loss_d_metric: 0.474318
Train Iter: 49080	Loss_d_metric: 0.507774
Train Iter: 49100	Loss_d_metric: 0.445748
Train Iter: 49120	Loss_d_metric: 0.463114
Train Iter: 49140	Loss_d_metric: 0.465261
Train Iter: 49160	Loss_d_metric: 0.485737
Train Iter: 49180	Loss_d_metric: 0.428853
Train Iter: 49200	Loss_d_metric: 0.524730
Train Iter: 49220	Loss_d_metric: 0.510303
Train Iter: 49240	Loss_d_metric: 0.465162
Train Iter: 49260	Loss_d_metric: 0.474913
Train Iter: 49280	Loss_d_metric: 0.460637
Train Iter: 49300	Loss_d_metric: 0.444107
Train Iter: 49320	Loss_d_metric: 0.445625
Train Iter: 49340	Loss_d_metric: 0.463930
Train Iter: 49360	Loss_d_metric: 0.537693
Train Iter: 49380	Loss_d_metric: 0.494275
Train Iter: 49400	Loss_d_metric: 0.481324
Train Iter: 49420	Loss_d_metric: 0.460200
Train Iter: 49440	Loss_d_metric: 0.426245
Train Iter: 49460	Loss_d_metric: 0.490810
Train Iter: 49480	Loss_d_metric: 0.525353
Train Iter: 49500	Loss_d_metric: 0.470126
Train Iter: 49520	Loss_d_metric: 0.480466
Train Iter: 49540	Loss_d_metric: 0.471539
Train Iter: 49560	Loss_d_metric: 0.422443
Train Iter: 49580	Loss_d_metric: 0.492802
Train Iter: 49600	Loss_d_metric: 0.480600
Train Iter: 49620	Loss_d_metric: 0.485575
Train Iter: 49640	Loss_d_metric: 0.502943
Train Iter: 49660	Loss_d_metric: 0.430906
Train Iter: 49680	Loss_d_metric: 0.441726
Train Iter: 49700	Loss_d_metric: 0.468242
Train Iter: 49720	Loss_d_metric: 0.525033
Train Iter: 49740	Loss_d_metric: 0.472570
Train Iter: 49760	Loss_d_metric: 0.460088
Train Iter: 49780	Loss_d_metric: 0.454254
Train Iter: 49800	Loss_d_metric: 0.459167
Train Iter: 49820	Loss_d_metric: 0.462809
Train Iter: 49840	Loss_d_metric: 0.477420
Train Iter: 49860	Loss_d_metric: 0.488219
Train Iter: 49880	Loss_d_metric: 0.455525
Train Iter: 49900	Loss_d_metric: 0.454809
Train Iter: 49920	Loss_d_metric: 0.469262
Train Iter: 49940	Loss_d_metric: 0.510960
Train Iter: 49960	Loss_d_metric: 0.467904
Train Iter: 49980	Loss_d_metric: 0.423872

**** TESTING WITH val ***
627 correct from 1000 	Accuracy: 62.700%)
1240 correct from 2000 	Accuracy: 62.000%)
1883 correct from 3000 	Accuracy: 62.767%)
2520 correct from 4000 	Accuracy: 63.000%)
3149 correct from 5000 	Accuracy: 62.980%)
3772 correct from 6000 	Accuracy: 62.867%)
4404 correct from 7000 	Accuracy: 62.914%)
5036 correct from 8000 	Accuracy: 62.950%)
5670 correct from 9000 	Accuracy: 63.000%)
6307 correct from 10000 	Accuracy: 63.070%)
6951 correct from 11000 	Accuracy: 63.191%)
7589 correct from 12000 	Accuracy: 63.242%)
8198 correct from 13000 	Accuracy: 63.062%)
8868 correct from 14000 	Accuracy: 63.343%)
9501 correct from 15000 	Accuracy: 63.340%)
9501 correct from 15000 	Accuracy: 63.340%)
*** TEST FINISHED ***

Best test accuracy 64.9400 

Train Iter: 50000	Loss_d_metric: 0.462725
Train Iter: 50020	Loss_d_metric: 0.451565
Train Iter: 50040	Loss_d_metric: 0.527868
Train Iter: 50060	Loss_d_metric: 0.442286
Train Iter: 50080	Loss_d_metric: 0.453516
Train Iter: 50100	Loss_d_metric: 0.432747
Train Iter: 50120	Loss_d_metric: 0.419201
Train Iter: 50140	Loss_d_metric: 0.460808
Train Iter: 50160	Loss_d_metric: 0.485233
Train Iter: 50180	Loss_d_metric: 0.449343
Train Iter: 50200	Loss_d_metric: 0.472385
Train Iter: 50220	Loss_d_metric: 0.508274
Train Iter: 50240	Loss_d_metric: 0.494126
Train Iter: 50260	Loss_d_metric: 0.424191
Train Iter: 50280	Loss_d_metric: 0.447057
Train Iter: 50300	Loss_d_metric: 0.468485
Train Iter: 50320	Loss_d_metric: 0.449134
Train Iter: 50340	Loss_d_metric: 0.455280
Train Iter: 50360	Loss_d_metric: 0.479259
Train Iter: 50380	Loss_d_metric: 0.438732
Train Iter: 50400	Loss_d_metric: 0.439876
Train Iter: 50420	Loss_d_metric: 0.444546
Train Iter: 50440	Loss_d_metric: 0.469904
Train Iter: 50460	Loss_d_metric: 0.440246
Train Iter: 50480	Loss_d_metric: 0.435020
Train Iter: 50500	Loss_d_metric: 0.488263
Train Iter: 50520	Loss_d_metric: 0.478241
Train Iter: 50540	Loss_d_metric: 0.472298
Train Iter: 50560	Loss_d_metric: 0.442519
Train Iter: 50580	Loss_d_metric: 0.497791
Train Iter: 50600	Loss_d_metric: 0.473704
Train Iter: 50620	Loss_d_metric: 0.495910
Train Iter: 50640	Loss_d_metric: 0.467839
Train Iter: 50660	Loss_d_metric: 0.486224
Train Iter: 50680	Loss_d_metric: 0.493048
Train Iter: 50700	Loss_d_metric: 0.468121
Train Iter: 50720	Loss_d_metric: 0.484256
Train Iter: 50740	Loss_d_metric: 0.472097
Train Iter: 50760	Loss_d_metric: 0.483184
Train Iter: 50780	Loss_d_metric: 0.441786
Train Iter: 50800	Loss_d_metric: 0.429671
Train Iter: 50820	Loss_d_metric: 0.435128
Train Iter: 50840	Loss_d_metric: 0.432454
Train Iter: 50860	Loss_d_metric: 0.495815
Train Iter: 50880	Loss_d_metric: 0.488088
Train Iter: 50900	Loss_d_metric: 0.437366
Train Iter: 50920	Loss_d_metric: 0.472301
Train Iter: 50940	Loss_d_metric: 0.458803
Train Iter: 50960	Loss_d_metric: 0.443422
Train Iter: 50980	Loss_d_metric: 0.417083
Train Iter: 51000	Loss_d_metric: 0.452706
Train Iter: 51020	Loss_d_metric: 0.448721
Train Iter: 51040	Loss_d_metric: 0.502195
Train Iter: 51060	Loss_d_metric: 0.428204
Train Iter: 51080	Loss_d_metric: 0.478186
Train Iter: 51100	Loss_d_metric: 0.517226
Train Iter: 51120	Loss_d_metric: 0.472274
Train Iter: 51140	Loss_d_metric: 0.479233
Train Iter: 51160	Loss_d_metric: 0.447900
Train Iter: 51180	Loss_d_metric: 0.469892
Train Iter: 51200	Loss_d_metric: 0.496802
Train Iter: 51220	Loss_d_metric: 0.463158
Train Iter: 51240	Loss_d_metric: 0.476333
Train Iter: 51260	Loss_d_metric: 0.449357
Train Iter: 51280	Loss_d_metric: 0.450657
Train Iter: 51300	Loss_d_metric: 0.454035
Train Iter: 51320	Loss_d_metric: 0.429769
Train Iter: 51340	Loss_d_metric: 0.456690
Train Iter: 51360	Loss_d_metric: 0.417776
Train Iter: 51380	Loss_d_metric: 0.454125
Train Iter: 51400	Loss_d_metric: 0.494562
Train Iter: 51420	Loss_d_metric: 0.471218
Train Iter: 51440	Loss_d_metric: 0.415773
Train Iter: 51460	Loss_d_metric: 0.478094
Train Iter: 51480	Loss_d_metric: 0.488245
Train Iter: 51500	Loss_d_metric: 0.461407
Train Iter: 51520	Loss_d_metric: 0.461909
Train Iter: 51540	Loss_d_metric: 0.457269
Train Iter: 51560	Loss_d_metric: 0.462685
Train Iter: 51580	Loss_d_metric: 0.444666
Train Iter: 51600	Loss_d_metric: 0.471867
Train Iter: 51620	Loss_d_metric: 0.439402
Train Iter: 51640	Loss_d_metric: 0.459696
Train Iter: 51660	Loss_d_metric: 0.445592
Train Iter: 51680	Loss_d_metric: 0.493112
Train Iter: 51700	Loss_d_metric: 0.400820
Train Iter: 51720	Loss_d_metric: 0.411617
Train Iter: 51740	Loss_d_metric: 0.427386
Train Iter: 51760	Loss_d_metric: 0.451185
Train Iter: 51780	Loss_d_metric: 0.505026
Train Iter: 51800	Loss_d_metric: 0.452138
Train Iter: 51820	Loss_d_metric: 0.484461
Train Iter: 51840	Loss_d_metric: 0.442285
Train Iter: 51860	Loss_d_metric: 0.502171
Train Iter: 51880	Loss_d_metric: 0.447871
Train Iter: 51900	Loss_d_metric: 0.478170
Train Iter: 51920	Loss_d_metric: 0.481300
Train Iter: 51940	Loss_d_metric: 0.444411
Train Iter: 51960	Loss_d_metric: 0.495018
Train Iter: 51980	Loss_d_metric: 0.432918

**** TESTING WITH val ***
628 correct from 1000 	Accuracy: 62.800%)
1278 correct from 2000 	Accuracy: 63.900%)
1931 correct from 3000 	Accuracy: 64.367%)
2573 correct from 4000 	Accuracy: 64.325%)
3206 correct from 5000 	Accuracy: 64.120%)
3867 correct from 6000 	Accuracy: 64.450%)
4478 correct from 7000 	Accuracy: 63.971%)
5122 correct from 8000 	Accuracy: 64.025%)
5772 correct from 9000 	Accuracy: 64.133%)
6402 correct from 10000 	Accuracy: 64.020%)
7061 correct from 11000 	Accuracy: 64.191%)
7730 correct from 12000 	Accuracy: 64.417%)
8387 correct from 13000 	Accuracy: 64.515%)
9018 correct from 14000 	Accuracy: 64.414%)
9658 correct from 15000 	Accuracy: 64.387%)
9658 correct from 15000 	Accuracy: 64.387%)
*** TEST FINISHED ***

Best test accuracy 64.9400 

Train Iter: 52000	Loss_d_metric: 0.433706
Train Iter: 52020	Loss_d_metric: 0.436096
Train Iter: 52040	Loss_d_metric: 0.408360
Train Iter: 52060	Loss_d_metric: 0.456218
Train Iter: 52080	Loss_d_metric: 0.513108
Train Iter: 52100	Loss_d_metric: 0.445989
Train Iter: 52120	Loss_d_metric: 0.404381
Train Iter: 52140	Loss_d_metric: 0.421067
Train Iter: 52160	Loss_d_metric: 0.488762
Train Iter: 52180	Loss_d_metric: 0.427581
Train Iter: 52200	Loss_d_metric: 0.471207
Train Iter: 52220	Loss_d_metric: 0.419209
Train Iter: 52240	Loss_d_metric: 0.509086
Train Iter: 52260	Loss_d_metric: 0.441869
Train Iter: 52280	Loss_d_metric: 0.476586
Train Iter: 52300	Loss_d_metric: 0.462353
Train Iter: 52320	Loss_d_metric: 0.446100
Train Iter: 52340	Loss_d_metric: 0.470640
Train Iter: 52360	Loss_d_metric: 0.464230
Train Iter: 52380	Loss_d_metric: 0.430605
Train Iter: 52400	Loss_d_metric: 0.497312
Train Iter: 52420	Loss_d_metric: 0.494710
Train Iter: 52440	Loss_d_metric: 0.473619
Train Iter: 52460	Loss_d_metric: 0.442535
Train Iter: 52480	Loss_d_metric: 0.408033
Train Iter: 52500	Loss_d_metric: 0.422361
Train Iter: 52520	Loss_d_metric: 0.456335
Train Iter: 52540	Loss_d_metric: 0.462649
Train Iter: 52560	Loss_d_metric: 0.486242
Train Iter: 52580	Loss_d_metric: 0.461480
Train Iter: 52600	Loss_d_metric: 0.449459
Train Iter: 52620	Loss_d_metric: 0.386036
Train Iter: 52640	Loss_d_metric: 0.449241
Train Iter: 52660	Loss_d_metric: 0.492677
Train Iter: 52680	Loss_d_metric: 0.458592
Train Iter: 52700	Loss_d_metric: 0.438454
Train Iter: 52720	Loss_d_metric: 0.455049
Train Iter: 52740	Loss_d_metric: 0.387056
Train Iter: 52760	Loss_d_metric: 0.473252
Train Iter: 52780	Loss_d_metric: 0.461693
Train Iter: 52800	Loss_d_metric: 0.454255
Train Iter: 52820	Loss_d_metric: 0.465151
Train Iter: 52840	Loss_d_metric: 0.440320
Train Iter: 52860	Loss_d_metric: 0.462237
Train Iter: 52880	Loss_d_metric: 0.467391
Train Iter: 52900	Loss_d_metric: 0.416283
Train Iter: 52920	Loss_d_metric: 0.460340
Train Iter: 52940	Loss_d_metric: 0.517902
Train Iter: 52960	Loss_d_metric: 0.478135
Train Iter: 52980	Loss_d_metric: 0.441003
Train Iter: 53000	Loss_d_metric: 0.441225
Train Iter: 53020	Loss_d_metric: 0.451684
Train Iter: 53040	Loss_d_metric: 0.431684
Train Iter: 53060	Loss_d_metric: 0.444900
Train Iter: 53080	Loss_d_metric: 0.443849
Train Iter: 53100	Loss_d_metric: 0.445561
Train Iter: 53120	Loss_d_metric: 0.434848
Train Iter: 53140	Loss_d_metric: 0.482718
Train Iter: 53160	Loss_d_metric: 0.496180
Train Iter: 53180	Loss_d_metric: 0.450183
Train Iter: 53200	Loss_d_metric: 0.454054
Train Iter: 53220	Loss_d_metric: 0.413083
Train Iter: 53240	Loss_d_metric: 0.407319
Train Iter: 53260	Loss_d_metric: 0.484879
Train Iter: 53280	Loss_d_metric: 0.445993
Train Iter: 53300	Loss_d_metric: 0.488440
Train Iter: 53320	Loss_d_metric: 0.437097
Train Iter: 53340	Loss_d_metric: 0.451534
Train Iter: 53360	Loss_d_metric: 0.459810
Train Iter: 53380	Loss_d_metric: 0.453853
Train Iter: 53400	Loss_d_metric: 0.471640
Train Iter: 53420	Loss_d_metric: 0.459257
Train Iter: 53440	Loss_d_metric: 0.428279
Train Iter: 53460	Loss_d_metric: 0.404431
Train Iter: 53480	Loss_d_metric: 0.410477
Train Iter: 53500	Loss_d_metric: 0.443371
Train Iter: 53520	Loss_d_metric: 0.457200
Train Iter: 53540	Loss_d_metric: 0.474196
Train Iter: 53560	Loss_d_metric: 0.501850
Train Iter: 53580	Loss_d_metric: 0.507428
Train Iter: 53600	Loss_d_metric: 0.433837
Train Iter: 53620	Loss_d_metric: 0.445628
Train Iter: 53640	Loss_d_metric: 0.427852
Train Iter: 53660	Loss_d_metric: 0.440220
Train Iter: 53680	Loss_d_metric: 0.468781
Train Iter: 53700	Loss_d_metric: 0.487452
Train Iter: 53720	Loss_d_metric: 0.435890
Train Iter: 53740	Loss_d_metric: 0.455243
Train Iter: 53760	Loss_d_metric: 0.447120
Train Iter: 53780	Loss_d_metric: 0.413754
Train Iter: 53800	Loss_d_metric: 0.502866
Train Iter: 53820	Loss_d_metric: 0.482858
Train Iter: 53840	Loss_d_metric: 0.486100
Train Iter: 53860	Loss_d_metric: 0.458736
Train Iter: 53880	Loss_d_metric: 0.415589
Train Iter: 53900	Loss_d_metric: 0.500697
Train Iter: 53920	Loss_d_metric: 0.469696
Train Iter: 53940	Loss_d_metric: 0.426878
Train Iter: 53960	Loss_d_metric: 0.434695
Train Iter: 53980	Loss_d_metric: 0.454249

**** TESTING WITH val ***
656 correct from 1000 	Accuracy: 65.600%)
1299 correct from 2000 	Accuracy: 64.950%)
1963 correct from 3000 	Accuracy: 65.433%)
2625 correct from 4000 	Accuracy: 65.625%)
3285 correct from 5000 	Accuracy: 65.700%)
3951 correct from 6000 	Accuracy: 65.850%)
4606 correct from 7000 	Accuracy: 65.800%)
5290 correct from 8000 	Accuracy: 66.125%)
5950 correct from 9000 	Accuracy: 66.111%)
